# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed Apr 17 12:15:03 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.02 0.14251 7.25000 12.4342031479 2.6278581696   12.267  4.865  3.5266 -0.280    7  0.000  0.390   542.73   268.62   170.25   126.05   105.08  3 -3.54e-25      0.00 6.656e-01 3.144e-01 2.237e-03 3.478e-03 7.639e-03 -1.000 2.002e-02 -7.392 -5.822 -3.765 -7.132
0.02 0.14251 7.25000 12.4374122620 2.6278602088   12.268  4.905  3.5216 -0.340    7  0.000  0.390   594.99   299.42   188.85   140.05   116.78  2 -4.08e-25      0.00 6.651e-01 3.148e-01 2.231e-03 3.494e-03 7.628e-03 -1.000 2.010e-02 -7.494 -5.784 -3.569 -7.126
0.02 0.14251 7.25000 12.4536314011 2.6278704967   12.273  4.939  3.5194 -0.382    7  0.000  0.390   634.37   322.95   203.00   150.71   125.69  2 -7.68e-25      0.00 6.330e-01 3.469e-01 2.124e-03 3.952e-03 7.257e-03 -1.000 2.010e-02 -7.576 -5.799 -3.504 -7.156
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.02 0.14251 7.50000 0.0900000036 1.0816895926    0.090 -2.425  3.3894  4.327    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.832 12.900 15.515 11.435
0.02 0.14251 7.50000 0.0926354378 1.1064658333    0.093 -2.406  3.3917  4.330    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.785 12.854 15.469 11.389
0.02 0.14251 7.50000 0.1000000015 1.1711064122    0.100 -2.352  3.3978  4.334    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.651 12.720 15.337 11.255
0.02 0.14251 7.50000 0.1084892154 1.2383446955    0.108 -2.298  3.4041  4.340    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.515 12.584 15.203 11.119
0.02 0.14251 7.50000 0.1200000048 1.3193154741    0.120 -2.228  3.4121  4.345    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.339 12.409 15.030 10.944
0.02 0.14251 7.50000 0.1400000006 1.4384526719    0.140 -2.122  3.4243  4.355    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.076 12.046 14.555 10.603
0.02 0.14251 7.50000 0.1784994155 1.6153801698    0.178 -1.961  3.4425  4.373    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.673 11.400 13.641 10.012
0.02 0.14251 7.50000 0.1966343969 1.6823347198    0.197 -1.898  3.4495  4.379    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.514 11.154 13.301 9.787
0.02 0.14251 7.50000 0.2071223408 1.7174971951    0.207 -1.864  3.4532  4.383    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.430 11.025 13.121 9.669
0.02 0.14251 7.50000 0.2195517570 1.7562861450    0.220 -1.826  3.4575  4.388    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.336 10.880 12.918 9.537
0.02 0.14251 7.50000 0.2288189977 1.7833951254    0.229 -1.800  3.4606  4.392    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.271 10.779 12.776 9.445
0.02 0.14251 7.50000 0.2451469600 1.8278496945    0.245 -1.754  3.4657  4.396    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.155 10.607 12.544 9.289
0.02 0.14251 7.50000 0.2543636262 1.8512778540    0.254 -1.731  3.4684  4.400    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.097 10.520 12.425 9.209
0.02 0.14251 7.50000 0.2829750776 1.9175041487    0.283 -1.662  3.4757  4.406    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.924 10.271 12.093 8.982
0.02 0.14251 7.50000 0.3037101328 1.9602848332    0.304 -1.617  3.4806  4.412    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.813 10.109 11.875 8.834
0.02 0.14251 7.50000 0.3460272551 2.0368577990    0.346 -1.535  3.4899  4.423    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.606 9.806 11.464 8.561
0.02 0.14251 7.50000 0.3500000238 2.0434175133    0.350 -1.527  3.4907  4.424    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.588 9.780 11.431 8.538
0.02 0.14251 7.50000 0.3936221302 2.1096228920    0.394 -1.451  3.4987  4.431    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.399 9.527 11.110 8.305
0.02 0.14251 7.50000 0.4000000358 2.1185024810    0.400 -1.441  3.4998  4.432    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.373 9.492 11.065 8.273
0.02 0.14251 7.50000 0.4342488945 2.1632249231    0.434 -1.388  3.5059  4.439    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.239 9.311 10.835 8.108
0.02 0.14251 7.50000 0.4500000179 2.1822809362    0.450 -1.365  3.5085  4.442    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.183 9.234 10.737 8.038
0.02 0.14251 7.50000 0.4934636950 2.2306582985    0.493 -1.298  3.5164  4.447    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.45e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.015 9.007 10.446 7.832
0.02 0.14251 7.50000 0.5000000000 2.2374541529    0.500 -1.289  3.5175  4.448    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.993 8.977 10.407 7.806
0.02 0.14251 7.50000 0.5190042853 2.2562229544    0.519 -1.263  3.5210  4.451    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.73e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.926 8.885 10.287 7.722
0.02 0.14251 7.50000 0.5472981334 2.2814085811    0.547 -1.222  3.5258  4.452    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.824 8.750 10.119 7.600
0.02 0.14251 7.50000 0.5500000119 2.2836582633    0.550 -1.217  3.5262  4.452    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.18e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.812 8.735 10.101 7.587
0.02 0.14251 7.50000 0.5836448073 2.3096780419    0.583 -1.167  3.5327  4.453    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.686 8.566 9.887 7.434
0.02 0.14251 7.50000 0.6000000238 2.3211213258    0.600 -1.141  3.5358  4.453    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.04e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.624 8.483 9.784 7.359
0.02 0.14251 7.50000 0.6120675206 2.3291152249    0.612 -1.123  3.5385  4.454    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.25e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.578 8.421 9.703 7.304
0.02 0.14251 7.50000 0.6499999762 2.3520353107    0.650 -1.055  3.5479  4.449    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.29e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.406 8.189 9.410 7.097
0.02 0.14251 7.50000 0.6759297252 2.3660121836    0.676 -1.009  3.5557  4.452    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.98e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.293 8.023 9.190 6.954
0.02 0.14251 7.50000 0.7000000477 2.3779267258    0.700 -0.967  3.5633  4.455    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.69e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.187 7.864 8.979 6.819
0.02 0.14251 7.50000 0.7014014721 2.3785915013    0.701 -0.961  3.5652  4.458    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-15      0.00 6.960e-01 2.840e-01 3.595e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 7.173 7.837 8.938 6.798
0.02 0.14251 7.50000 0.7272219062 2.3903142892    0.727 -0.858  3.6004  4.511    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-14      0.00 6.960e-01 2.840e-01 3.570e-03 9.695e-04 8.800e-03 -1.000 2.000e-02 6.915 7.356 8.250 6.425
0.02 0.14251 7.50000 0.7500000000 2.3998889087    0.750 -0.767  3.6305  4.554    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 6.688 6.961 7.708 6.120
0.02 0.14251 7.50000 0.7615304589 2.4044853148    0.762 -0.743  3.6337  4.549    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 6.627 6.884 7.616 6.053
0.02 0.14251 7.50000 0.8000000119 2.4187244405    0.800 -0.651  3.6466  4.531    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 6.398 6.586 7.259 5.795
0.02 0.14251 7.50000 0.8298076987 2.4287197704    0.829 -0.571  3.6594  4.518    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 6.198 6.322 6.941 5.568
0.02 0.14251 7.50000 0.8500000238 2.4350346840    0.850 -0.511  3.6694  4.508    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 6.048 6.129 6.711 5.403
0.02 0.14251 7.50000 0.8558542132 2.4368015578    0.855 -0.493  3.6725  4.505    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 6.003 6.072 6.643 5.354
0.02 0.14251 7.50000 0.8815042973 2.4442259609    0.881 -0.411  3.6869  4.494    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.689e-04 8.801e-03 -1.000 2.000e-02 5.798 5.817 6.342 5.137
0.02 0.14251 7.50000 0.8999999762 2.4492786016    0.899 -0.351  3.6976  4.485    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 5.648 5.635 6.128 4.981
0.02 0.14251 7.50000 0.9213404655 2.4548194838    0.921 -0.281  3.7098  4.475    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-14      0.00 6.960e-01 2.840e-01 3.549e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 5.474 5.428 5.888 4.804
0.02 0.14251 7.50000 0.9454057813 2.4607240151    0.945 -0.203  3.7235  4.463    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 5.279 5.204 5.631 4.610
0.02 0.14251 7.50000 0.9499999881 2.4618121868    0.950 -0.189  3.7262  4.461    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 5.242 5.162 5.583 4.574
0.02 0.14251 7.50000 0.9716081619 2.4667719066    0.971 -0.122  3.7376  4.450    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 5.076 4.976 5.371 4.414
0.02 0.14251 7.50000 0.9762626290 2.4678072478    0.976 -0.114  3.7393  4.450    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 5.054 4.951 5.342 4.393
0.02 0.14251 7.50000 1.0000000000 2.4729154477    1.000 -0.073  3.7473  4.452    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.33e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.689e-04 8.800e-03 -1.000 2.000e-02 4.952 4.839 5.211 4.299
0.02 0.14251 7.50000 1.0300660133 2.4789985022    1.030 -0.024  3.7572  4.455    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.688e-04 8.800e-03 -1.000 2.000e-02 4.830 4.708 5.056 4.191
0.02 0.14251 7.50000 1.0499999523 2.4828114860    1.050  0.000  3.7631  4.463    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.688e-04 8.799e-03 -1.000 2.000e-02 4.770 4.643 4.978 4.140
0.02 0.14251 7.50000 1.0510482788 2.4830074122    1.051  0.001  3.7634  4.463    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-14      0.00 6.960e-01 2.840e-01 3.548e-03 9.688e-04 8.799e-03 -1.000 2.000e-02 4.766 4.639 4.974 4.137
0.02 0.14251 7.50000 1.0760496855 2.4875502563    1.075  0.017  3.7673  4.474    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.57e-14      0.00 6.961e-01 2.839e-01 3.548e-03 9.688e-04 8.799e-03 -1.000 2.000e-02 4.728 4.598 4.924 4.105
0.02 0.14251 7.50000 1.1000000238 2.4916801480    1.099  0.031  3.7703  4.481    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.41e-14      0.00 6.961e-01 2.839e-01 3.548e-03 9.687e-04 8.798e-03 -1.000 2.000e-02 4.692 4.560 4.880 4.075
0.02 0.14251 7.50000 1.1081261635 2.4930348241    1.107  0.036  3.7711  4.483    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.34e-14      0.00 6.961e-01 2.839e-01 3.548e-03 9.687e-04 8.798e-03 -1.000 2.000e-02 4.681 4.549 4.867 4.065
0.02 0.14251 7.50000 1.1427235603 2.4985552808    1.142  0.074  3.7753  4.475    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.45e-14      0.00 6.961e-01 2.839e-01 3.547e-03 9.686e-04 8.798e-03 -1.000 2.000e-02 4.586 4.452 4.760 3.979
0.02 0.14251 7.50000 1.1499999762 2.4996678137    1.149  0.087  3.7768  4.470    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.58e-14      0.00 6.961e-01 2.839e-01 3.547e-03 9.686e-04 8.798e-03 -1.000 2.000e-02 4.552 4.418 4.723 3.949
0.02 0.14251 7.50000 1.2000000477 2.5068948796    1.200  0.177  3.7863  4.437    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.49e-14      0.00 6.962e-01 2.838e-01 3.546e-03 9.684e-04 8.796e-03 -1.000 2.000e-02 4.326 4.190 4.474 3.744
0.02 0.14251 7.50000 1.2270402908 2.5105223211    1.227  0.225  3.7912  4.418    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.94e-14      0.00 6.962e-01 2.838e-01 3.546e-03 9.684e-04 8.795e-03 -1.000 2.000e-02 4.207 4.070 4.344 3.636
0.02 0.14251 7.50000 1.2500000000 2.5134610955    1.250  0.267  3.7954  4.401    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-14      0.00 6.962e-01 2.838e-01 3.546e-03 9.683e-04 8.795e-03 -1.000 1.997e-02 4.102 3.965 4.230 3.541
0.02 0.14251 7.50000 1.2822929621 2.5173903836    1.282  0.325  3.8016  4.380    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.98e-14      0.00 6.962e-01 2.838e-01 3.546e-03 9.682e-04 8.795e-03 -1.000 1.998e-02 3.959 3.822 4.074 3.414
0.02 0.14251 7.50000 1.2999999523 2.5194498592    1.300  0.356  3.8051  4.368    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.32e-14      0.00 6.962e-01 2.838e-01 3.546e-03 9.682e-04 8.795e-03 -1.000 2.000e-02 3.880 3.744 3.988 3.344
0.02 0.14251 7.50000 1.3215570450 2.5218716669    1.322  0.397  3.8098  4.354    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.72e-14      0.00 6.962e-01 2.838e-01 3.546e-03 9.682e-04 8.794e-03 -1.000 2.000e-02 3.779 3.643 3.878 3.255
0.02 0.14251 7.50000 1.3500000238 2.5249313598    1.350  0.446  3.8158  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 6.963e-01 2.837e-01 3.546e-03 9.682e-04 8.794e-03 -1.000 2.000e-02 3.655 3.521 3.745 3.148
0.02 0.14251 7.50000 1.3999999762 2.5299650300    1.400  0.528  3.8269  4.315    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 6.963e-01 2.837e-01 3.546e-03 9.682e-04 8.794e-03 -1.000 2.000e-02 3.449 3.316 3.521 2.968
0.02 0.14251 7.50000 1.4500000477 2.5346015836    1.450  0.601  3.8381  4.303    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 6.963e-01 2.837e-01 3.545e-03 9.681e-04 8.794e-03 -1.000 2.000e-02 3.268 3.137 3.323 2.816
0.02 0.14251 7.50000 1.4702183008 2.5363737865    1.470  0.627  3.8431  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 6.963e-01 2.837e-01 3.545e-03 9.681e-04 8.793e-03 -1.000 2.000e-02 3.201 3.073 3.251 2.764
0.02 0.14251 7.50000 1.5000000000 2.5388844597    1.500  0.666  3.8490  4.296    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.71e-14      0.00 6.963e-01 2.837e-01 3.546e-03 9.681e-04 8.793e-03 -1.000 2.000e-02 3.104 2.977 3.146 2.682
0.02 0.14251 7.50000 1.5499999523 2.5428511323    1.550  0.729  3.8601  4.292    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.33e-14      0.00 6.964e-01 2.836e-01 3.545e-03 9.681e-04 8.792e-03 -1.000 2.000e-02 2.947 2.826 2.976 2.557
0.02 0.14251 7.50000 1.6000000238 2.5465340628    1.600  0.789  3.8724  4.295    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.27e-14      0.00 6.963e-01 2.837e-01 3.545e-03 9.679e-04 8.792e-03 -1.000 1.999e-02 2.797 2.683 2.815 2.445
0.02 0.14251 7.50000 1.6499999762 2.5499614773    1.649  0.848  3.8850  4.299    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 6.964e-01 2.836e-01 3.545e-03 9.679e-04 8.791e-03 -1.000 1.998e-02 2.649 2.545 2.658 2.338
0.02 0.14251 7.50000 1.6749999523 2.5515872080    1.674  0.876  3.8910  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-14      0.00 6.964e-01 2.836e-01 3.545e-03 9.678e-04 8.791e-03 -1.000 1.998e-02 2.579 2.480 2.584 2.288
0.02 0.14251 7.50000 1.7000000477 2.5531580802    1.699  0.904  3.8968  4.304    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.964e-01 2.836e-01 3.545e-03 9.679e-04 8.790e-03 -1.000 1.999e-02 2.511 2.418 2.514 2.240
0.02 0.14251 7.50000 1.7250001431 2.5546767043    1.724  0.931  3.9026  4.306    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.544e-03 9.678e-04 8.791e-03 -1.000 1.998e-02 2.443 2.356 2.444 2.194
0.02 0.14251 7.50000 1.7500000000 2.5561455243    1.749  0.957  3.9080  4.308    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.544e-03 9.678e-04 8.790e-03 -1.000 1.999e-02 2.377 2.298 2.378 2.150
0.02 0.14251 7.50000 1.7750000954 2.5575668776    1.774  0.984  3.9136  4.309    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.964e-01 2.836e-01 3.544e-03 9.678e-04 8.790e-03 -1.000 1.997e-02 2.310 2.239 2.311 2.104
0.02 0.14251 7.50000 1.7999999523 2.5589429085    1.799  1.010  3.9189  4.311    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.964e-01 2.836e-01 3.544e-03 9.677e-04 8.789e-03 -1.000 1.999e-02 2.245 2.182 2.247 2.062
0.02 0.14251 7.50000 1.8250000477 2.5602756874    1.824  1.034  3.9240  4.313    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.964e-01 2.836e-01 3.544e-03 9.677e-04 8.789e-03 -1.000 1.998e-02 2.184 2.131 2.189 2.022
0.02 0.14251 7.50000 1.8500000238 2.5615671203    1.849  1.059  3.9291  4.314    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.543e-03 9.676e-04 8.789e-03 -1.000 1.997e-02 2.122 2.078 2.129 1.982
0.02 0.14251 7.50000 1.8750000000 2.5628190289    1.874  1.083  3.9338  4.315    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.543e-03 9.676e-04 8.789e-03 -1.000 1.998e-02 2.062 2.029 2.075 1.944
0.02 0.14251 7.50000 1.8999999762 2.5640331260    1.899  1.107  3.9387  4.316    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.543e-03 9.676e-04 8.789e-03 -1.000 1.998e-02 2.002 1.981 2.020 1.906
0.02 0.14251 7.50000 1.9249999523 2.5652110289    1.924  1.131  3.9434  4.317    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.544e-03 9.676e-04 8.788e-03 -1.000 1.997e-02 1.943 1.934 1.969 1.869
0.02 0.14251 7.50000 1.9477653503 2.5662534526    1.947  1.152  3.9475  4.318    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.965e-01 2.835e-01 3.544e-03 9.676e-04 8.788e-03 -1.000 1.997e-02 1.891 1.893 1.924 1.837
