# Synthetic cluster MASSCLEAN parameters:
# M = 500 Mo
# z = 0.008
# log(age) = 8.0
# Av = 1.0 / E(B-V) = 0.32
# d = 3 kpc / d_m = 12.39
#
# id  x  y  V  eV  BV  eBV
21197  1605.152483  1557.781210  19.950113  0.091429  0.868087  0.125621
21198  1571.013886  526.187016  18.677096  0.058568  -0.088357  0.099182
21200  720.132729  1731.417499  20.522173  0.264300  0.788684  0.207080
21201  25.447484  802.921422  20.480713  0.134779  1.372013  0.193697
21202  1894.942878  635.197513  20.532806  0.193657  1.357716  0.184105
21204  700.497501  2031.288424  20.129238  0.117422  1.754630  0.082334
21205  1347.188484  1947.122190  20.092680  0.177244  1.027188  0.104284
21206  1349.189062  635.470417  19.896994  0.114604  1.229939  0.124725
21208  1344.488811  147.650918  20.482742  0.262270  1.559334  0.183350
21210  760.330015  1450.305243  20.544281  0.104119  1.477904  0.122015
21211  1400.797502  1361.139924  20.078077  0.137841  1.217821  0.088952
21212  509.875437  1806.479445  20.154289  0.107059  1.446574  0.113730
21213  2025.185617  190.673417  18.587055  0.114046  0.069545  0.106253
21214  718.977641  1430.721062  20.421837  0.148451  0.887182  0.161511
21215  1396.490559  616.884031  21.134308  0.139530  1.479298  0.143801
21217  1504.371604  493.983413  20.215311  0.210642  1.061810  0.089420
21218  1693.919499  15.703778  20.892811  0.187491  1.357163  0.168603
21219  801.470692  842.792971  20.259808  0.104166  1.076220  0.104781
21221  546.114784  191.941584  20.079092  0.156717  1.960910  0.077646
21222  890.935512  1238.647375  20.311420  0.169545  1.226767  0.092616
21223  752.758142  554.435437  19.677446  0.075400  0.909316  0.079709
21224  1538.154904  589.786864  19.194861  0.122243  0.327763  0.136078
21225  15.739093  238.040960  20.524825  0.176932  1.293224  0.167638
21226  1200.345883  1172.744695  20.486722  0.178541  1.068748  0.110142
21227  1478.796810  74.974201  19.918977  0.172846  1.031485  0.107076
21228  1662.785962  997.369017  18.548390  0.094431  0.348423  0.059117
21229  1786.399377  779.635036  21.298438  0.211720  1.836827  0.261607
21230  1854.652046  1255.599389  19.928032  0.086030  1.432555  0.111784
21231  1503.651297  433.168049  19.510949  0.121526  0.764955  0.072952
21232  536.481343  1847.075374  20.243819  0.114364  1.886285  0.085126
21233  1625.924311  1156.702403  20.692740  0.184470  1.101732  0.089912
21234  257.177338  294.187624  20.873070  0.176975  1.334968  0.263877
21235  357.048328  1793.475688  19.660616  0.088185  0.946469  0.177659
21236  1465.065254  216.914050  18.541459  0.123325  0.088648  0.073001
21237  378.978695  1991.046420  19.006725  0.103647  0.201433  0.128100
21238  743.297083  602.026227  19.935854  0.102550  1.850629  0.161693
21239  40.117768  1019.315973  20.228248  0.147163  0.795234  0.205349
21240  606.085808  1603.222974  20.706189  0.163049  1.204815  0.154800
21241  1180.513099  34.853431  20.049295  0.090649  1.197404  0.138801
21242  1710.508278  209.524838  18.922727  0.076748  0.161984  0.100591
21243  628.354671  1887.344379  19.137537  0.059325  0.360468  0.083268
21244  165.830813  1989.758572  19.731807  0.082596  1.367161  0.102482
21245  834.320097  1581.003784  19.837675  0.120010  1.573157  0.127596
21246  196.516209  1281.974854  20.205189  0.161571  0.919585  0.110233
21247  1077.135493  523.821073  19.449794  0.095783  0.451210  0.078926
21248  828.455890  1161.488929  19.665304  0.152999  1.043372  0.135275
21249  1691.878355  1077.915812  19.836262  0.109089  0.908682  0.156059
21250  1899.823035  1077.855241  20.233395  0.085983  0.971826  0.088599
21251  1134.556209  925.833079  19.639436  0.131481  1.023048  0.130856
21252  1099.663707  1245.836766  20.265812  0.126011  1.409995  0.148168
21254  1050.986578  788.029314  19.941757  0.086273  0.563214  0.160271
21255  303.366323  1927.094293  20.744897  0.130232  1.126040  0.109387
21256  1351.029126  196.982885  20.920311  0.177622  1.410282  0.227344
21257  1752.653978  665.034881  20.142003  0.110425  0.811563  0.121779
21258  1921.460409  1418.343617  19.790290  0.080828  1.052689  0.091754
21259  1614.808116  853.150063  20.101425  0.114534  0.915359  0.136448
21260  1412.214768  1298.897974  20.342280  0.178312  1.038508  0.094346
21261  122.806993  1001.632469  19.695723  0.095474  1.331328  0.181056
21262  1608.270771  1504.443668  20.906913  0.156771  1.585949  0.169121
21263  1493.790270  1045.980411  19.016478  0.092618  0.315534  0.091741
21265  1724.319773  592.988605  20.157597  0.113436  1.474340  0.160302
21266  156.133653  1317.600221  20.196619  0.121840  1.755182  0.159711
21267  880.863711  498.873593  19.924960  0.208176  0.947283  0.147083
21268  1884.443358  1721.963703  19.934402  0.107018  0.927775  0.093604
21269  864.298139  1881.976194  19.651267  0.115451  0.689771  0.116682
21271  674.834591  1734.183358  20.309770  0.172692  1.210435  0.125946
21273  559.132760  1694.319139  20.242733  0.250250  2.178924  0.195353
21274  1813.182211  31.572515  20.344933  0.138774  1.427648  0.102773
21275  1806.709132  1144.628779  20.452312  0.095479  1.001704  0.158193
21276  1937.343890  481.763029  19.699402  0.084893  0.899758  0.109731
21277  373.440692  558.278521  19.977143  0.147819  0.726848  0.190339
21278  1703.108646  186.335593  19.392738  0.080776  0.435293  0.163909
21279  543.186161  1154.907894  20.333663  0.132753  0.982974  0.156700
21280  300.415274  369.485451  20.679191  0.141331  1.565795  0.158772
21281  1069.767278  606.350864  20.532311  0.169999  1.711143  0.194321
21282  743.331087  1786.500117  19.845480  0.126500  0.835029  0.164334
21284  773.503074  1137.379842  19.254291  0.086965  0.224499  0.133613
21285  1773.729546  1273.727466  20.672252  0.159209  0.911909  0.218150
21286  1582.663751  321.392733  18.732540  0.065565  0.110884  0.147514
21289  1637.999180  1273.964398  20.038525  0.182279  0.714998  0.123814
21290  1887.890431  865.197214  20.145780  0.191902  0.940775  0.157973
21291  396.983714  1423.124389  19.021578  0.074034  0.397453  0.073427
21293  1463.320459  1711.092265  20.650702  0.108004  1.250412  0.087596
21296  458.257563  1296.087013  20.470924  0.123639  1.459815  0.131359
21297  640.890538  1640.733171  19.552783  0.118522  0.697146  0.078019
21298  1098.702058  11.467454  20.360689  0.188562  1.100909  0.206174
21299  1714.874498  645.592887  19.512095  0.069692  1.096903  0.240669
21300  1514.112234  730.977315  19.447446  0.097948  0.559290  0.072545
21301  815.236471  1925.075011  17.936215  0.068642  -0.402028  0.045321
21305  742.358381  1845.456187  19.787775  0.167496  0.676094  0.170418
21306  1237.463807  1347.142982  20.324213  0.099194  0.914877  0.207331
21307  22.831736  1229.759152  19.881113  0.142350  0.812267  0.166148
21309  1053.236959  224.992251  20.435291  0.098759  1.423327  0.137856
21310  982.671964  1234.724879  20.524969  0.290631  1.667867  0.181564
21311  1003.245599  1919.589450  18.356725  0.115072  0.085804  0.064850
21312  671.243290  358.527930  19.324062  0.095277  0.500635  0.075205
21313  924.198099  49.059417  20.510818  0.255866  1.495564  0.199383
21314  1805.262433  1688.394451  19.987746  0.076072  1.246309  0.076790
21315  1232.251212  280.183419  19.946756  0.116090  0.983200  0.125631
21316  750.752422  1522.668643  19.851222  0.131269  2.481261  0.095459
21317  1157.120521  1732.206016  20.755364  0.118987  1.341969  0.112786
21318  926.404091  1076.627228  17.930614  0.042210  -0.211831  0.069847
21320  144.020556  2031.639468  19.986295  0.105726  1.434210  0.153491
21322  1667.447125  1849.942538  21.215541  0.263011  1.537493  0.263084
21324  779.004462  915.127127  18.781329  0.081441  0.049686  0.150853
21325  1934.702807  514.430438  20.250741  0.098338  0.874160  0.080147
21326  1744.322634  1301.817816  19.813137  0.180698  0.718392  0.219470
21327  1736.810854  538.940386  20.607377  0.113480  1.055375  0.128712
21328  76.449380  1905.083626  20.262452  0.103547  1.141165  0.187625
21329  1055.321453  620.247582  19.850817  0.167366  1.199238  0.146779
21330  91.721392  236.496249  20.695797  0.105216  1.272938  0.178168
21331  237.946939  93.433906  20.681284  0.231148  1.079966  0.110184
21332  1987.671292  1321.963038  20.327831  0.105587  1.329799  0.114734
21333  400.982710  1178.530684  20.017753  0.233262  0.997409  0.112049
21334  1160.862977  1766.216609  20.360278  0.129036  1.270105  0.085099
21335  1076.235812  464.398196  19.638094  0.152145  0.739757  0.097253
21336  1658.395446  1030.744408  21.357194  0.146142  1.556846  0.135728
21338  1629.574684  558.464162  19.985367  0.194280  1.013154  0.142818
21341  1053.949224  1770.626227  20.891773  0.174291  1.635148  0.150572
21342  1590.373865  431.390494  20.994255  0.162867  1.047931  0.137484
21343  1895.184301  1454.689686  20.743813  0.131254  0.983689  0.207804
21345  2002.805457  901.483466  20.859164  0.102706  1.149065  0.157305
21347  966.064429  781.885510  21.069676  0.180279  0.844446  0.149617
21348  44.120941  566.139381  20.325322  0.096774  0.784775  0.113526
21350  1895.987764  41.792786  19.241487  0.071720  0.039418  0.136638
21352  541.024016  829.324641  18.181640  0.098809  -0.338467  0.070237
21353  1332.887794  2034.510347  20.617220  0.176098  2.235515  0.185232
21354  1728.890134  695.236096  20.641799  0.118017  0.906042  0.133855
21356  1840.301021  1631.679454  19.411044  0.065756  0.284183  0.070849
21357  1083.337151  1125.206241  21.020389  0.199455  1.112766  0.166364
21359  1128.891832  1742.290883  21.196024  0.136013  1.902794  0.175734
21362  480.891598  285.033507  20.720979  0.137533  1.092966  0.127507
21364  1820.575354  478.458027  21.155419  0.169072  2.050579  0.101851
21367  328.570682  1333.839576  20.845375  0.149996  0.819186  0.235269
21368  1396.186467  1702.447524  20.683070  0.129254  1.363024  0.094465
21369  2005.517995  1957.322117  18.209266  0.078898  -0.430299  0.047719
21371  289.825553  1465.472429  20.630453  0.150945  1.155975  0.285737
21376  1507.344586  988.167527  20.317681  0.179806  0.959372  0.103571
21377  351.331285  891.026106  20.816431  0.214996  0.969774  0.197663
21380  614.878319  1117.122059  20.964147  0.117512  1.070402  0.114335
21384  1557.969573  1978.724833  20.156510  0.117984  0.590585  0.087571
21385  616.757524  229.170877  21.362287  0.197556  1.479911  0.136857
21386  1063.902326  529.716637  18.622832  0.078492  -0.465633  0.115164
21389  1000.273970  896.446223  19.249799  0.074657  0.102043  0.238578
21392  104.528738  1002.170483  20.873853  0.203579  1.188272  0.259280
21393  1020.302767  58.182383  19.603046  0.081654  0.142467  0.115936
21394  1158.748434  1654.546232  20.998665  0.169413  0.810573  0.146892
21396  327.772675  1469.587981  20.701454  0.104297  1.237219  0.268789
21400  885.886908  485.039391  21.160868  0.229225  0.912083  0.377348
21401  670.779616  554.392211  20.762556  0.137900  1.515167  0.181893
21402  1424.104086  123.502908  20.533392  0.109854  1.042219  0.115492
21403  230.095280  1065.246127  21.061132  0.234140  2.112096  0.162455
21404  762.641916  66.543661  20.157462  0.196977  0.237275  0.138112
21405  1952.779178  810.448474  20.311792  0.110010  1.017686  0.090947
21406  816.890775  836.562925  20.580737  0.265153  2.082243  0.140731
21407  1165.337779  2039.417593  21.464894  0.236479  2.369936  0.125983
21409  1797.559551  1243.147665  19.453253  0.101980  0.181286  0.238261
21410  1196.528366  129.715187  20.675962  0.110275  0.946894  0.141873
21411  760.947228  821.198629  21.124758  0.179210  1.122227  0.157838
21412  1168.531212  658.294634  21.537175  0.212301  1.082169  0.224405
21413  1816.446106  467.131121  21.102873  0.187668  1.060272  0.310013
21415  1265.935349  1823.007707  20.659760  0.117455  1.295103  0.156940
21419  131.774083  1588.907517  19.007406  0.071813  0.129135  0.125235
21420  1707.191534  887.656364  20.714372  0.127706  0.747855  0.130503
21421  90.147188  997.028359  19.295415  0.087428  0.180758  0.130204
21423  1555.675742  1351.086205  21.154668  0.251457  0.754245  0.329567
21426  1067.652361  1125.627101  20.225860  0.104370  0.675013  0.129612
21430  1379.412847  1180.639175  20.795453  0.236215  1.028074  0.200215
21431  1835.833928  1844.277389  21.171888  0.163230  1.174522  0.313160
21432  629.580259  1670.282865  21.030797  0.223094  0.870811  0.105943
21434  1119.627275  705.427327  19.965049  0.128022  0.340710  0.090127
21435  1770.131874  1398.250750  20.757638  0.121098  1.176658  0.164524
21436  556.177970  1181.883952  21.115862  0.139385  1.345604  0.178905
21437  1914.659729  1844.788456  21.057962  0.105202  1.370586  0.204177
21438  1949.450654  1736.321746  19.820734  0.106285  0.482144  0.215369
21439  1193.276437  73.556395  20.459119  0.118634  1.049364  0.135761
21440  725.980786  610.439857  20.802721  0.114688  1.113280  0.171543
21442  1501.404093  1981.301894  19.609914  0.139197  0.477305  0.149586
21443  1063.117165  653.730761  20.411456  0.227515  1.953133  0.201662
21444  1021.753377  1387.767285  20.771892  0.207785  1.095124  0.104044
21445  331.233476  547.951982  20.241172  0.117483  0.786752  0.127333
21447  980.177159  1130.843176  20.581217  0.182884  0.321038  0.294353
21448  1931.010122  1669.055248  20.931607  0.219504  0.843094  0.155448
21451  1839.044019  871.094348  19.622859  0.209035  0.095433  0.071290
21452  370.661534  1939.240393  20.894555  0.173728  0.953757  0.160427
21453  806.589684  217.010133  19.632426  0.107271  0.353705  0.113702
21454  1438.017971  1156.163518  20.659748  0.129784  0.964413  0.190949
21456  559.899903  1239.883576  19.377294  0.088138  0.493517  0.163197
21458  1867.205172  810.935990  20.840482  0.176453  0.632599  0.173950
21459  1754.972083  1947.396749  18.012215  0.094915  -0.374544  0.063498
21460  1304.410493  503.876766  19.155192  0.068102  -0.004868  0.065321
21461  1959.676566  949.656953  20.438071  0.144220  0.884469  0.231476
21462  133.160365  300.793942  20.436668  0.118977  1.588014  0.219193
21467  949.050165  1338.473396  21.122759  0.113047  1.524791  0.289413
21469  1444.547482  1770.560750  20.613214  0.145368  1.161025  0.225879
21470  1507.703739  1292.472775  20.609436  0.136597  0.924844  0.216464
21471  198.663565  165.968872  20.847745  0.112247  1.057307  0.101933
21474  1001.413108  264.080497  21.337627  0.117161  1.053694  0.154210
21475  2026.557884  1346.050076  20.997241  0.149204  1.517187  0.148516
21476  1657.203996  846.726411  20.949600  0.117797  1.524634  0.165548
21478  1635.398554  1078.918310  20.580308  0.253314  0.803293  0.146885
21479  1914.942430  1158.600529  21.048010  0.279067  1.720986  0.199125
21482  1000.400249  466.089521  21.420826  0.134483  1.644203  0.248091
21483  1033.716216  285.549150  20.321318  0.203804  1.455652  0.204343
21484  1334.577867  1521.595004  19.729087  0.098639  0.439457  0.207166
21488  677.795564  944.931767  20.543699  0.242892  1.193659  0.160780
21490  408.832718  897.609796  20.778852  0.165408  0.738009  0.228215
21492  80.981063  1322.933712  19.871593  0.098751  0.876791  0.145951
21494  586.943477  1699.668704  20.740655  0.202200  0.994800  0.125072
21495  1593.977137  1950.177861  19.263283  0.183612  0.411751  0.178850
21497  1301.510183  1212.787479  20.790206  0.184264  1.122170  0.101376
21498  251.667390  325.251360  20.391590  0.094673  1.127657  0.139195
21499  251.886045  1383.493917  20.674206  0.129715  0.789119  0.099497
21500  1082.027353  687.630836  18.274816  0.070250  -0.376990  0.062938
21501  481.019115  1420.820469  20.917648  0.202856  1.278767  0.298139
21502  401.734052  297.018171  20.581670  0.132783  1.142481  0.143095
21504  815.255850  539.925526  20.849580  0.107746  1.288143  0.131308
21506  1184.742430  382.740309  20.862386  0.239073  1.424628  0.254767
21508  1596.852850  2038.693257  21.366197  0.137466  1.080627  0.169719
21512  432.251636  598.934793  20.455102  0.103792  1.124893  0.116731
21514  1858.641133  1999.663608  19.917018  0.099570  0.825387  0.179166
21516  253.974668  1624.671628  19.449977  0.197149  -0.011725  0.072488
21517  1715.176264  436.891258  20.480610  0.140893  0.941554  0.168119
21518  1884.522134  683.984774  20.144515  0.241905  1.015927  0.096230
21519  1234.663171  1453.673901  19.313223  0.081024  0.376942  0.073875
21520  1818.356033  634.676802  20.933278  0.201005  1.247065  0.219296
21521  526.572201  29.815473  20.787918  0.205237  1.026886  0.100657
21522  698.466728  1382.836702  20.856675  0.153376  1.131490  0.240725
21523  1886.465092  1019.244285  21.091214  0.133905  1.275094  0.271210
21524  668.987770  616.332593  18.866325  0.130688  -0.014923  0.092011
21527  1636.275408  386.898798  18.795296  0.074952  -0.076394  0.081837
21529  1759.640982  292.610487  20.547887  0.306978  1.782882  0.134264
21530  1265.787483  1861.246324  21.454825  0.199275  1.833246  0.423736
21533  462.751166  254.996262  20.619707  0.178046  1.365040  0.271357
21535  116.946140  1099.348680  20.349923  0.136819  1.357002  0.148841
21536  744.490085  1749.668983  20.720979  0.129722  0.953205  0.190147
21537  1465.455085  948.857487  20.994170  0.226249  1.242457  0.318657
21539  527.394101  1570.366910  20.812866  0.199420  1.334102  0.171744
21540  96.145604  662.413675  20.674355  0.130320  1.714813  0.179894
21542  1837.285517  701.424944  19.752694  0.101816  0.386275  0.249870
21543  1084.888741  1316.669674  18.327744  0.054185  -0.194292  0.060433
21544  937.987933  867.933775  19.323928  0.106462  0.138089  0.137992
21545  64.103564  1650.186724  21.179575  0.124752  1.434677  0.178982
21546  755.985917  615.998324  20.461058  0.162068  0.911726  0.195331
21548  1974.351602  78.706732  20.744367  0.136745  1.293593  0.180003
21550  1536.769356  1734.496209  21.013099  0.247772  0.790870  0.157658
21552  1375.162161  50.371005  20.420919  0.115711  1.035347  0.140587
21554  513.426510  441.383872  20.276880  0.106118  0.485164  0.140175
21556  303.299960  694.294769  20.621526  0.314397  1.053403  0.257321
21557  1075.876247  1223.920048  20.449703  0.337694  1.725734  0.169381
21558  604.227551  821.059143  18.313497  0.074787  -0.339120  0.099552
21559  560.674742  1212.051187  20.365011  0.093969  0.876765  0.116455
21560  1008.678686  433.877290  21.500151  0.245587  2.121791  0.112209
21562  505.220412  560.798622  20.623306  0.141274  0.924692  0.090454
21563  1360.299961  1733.984600  19.103168  0.117272  0.232453  0.076783
21566  1731.406096  163.059209  20.521624  0.176009  1.739326  0.131605
21567  1336.774124  531.500649  20.754573  0.156756  0.982973  0.204778
21569  1781.175891  1121.133045  19.570668  0.109077  0.586851  0.094254
21574  1300.334339  92.241937  20.723017  0.377458  1.109512  0.210081
21576  492.096149  1660.583702  20.498907  0.107202  0.938436  0.219827
21577  1829.336023  1449.984742  20.721819  0.121632  0.990398  0.130569
21578  949.730768  674.275152  18.409637  0.058376  -0.116747  0.072294
21579  879.275900  1933.820446  19.089507  0.132584  0.193128  0.075458
21585  1216.774248  1941.635157  20.854548  0.196309  0.910675  0.171648
21586  756.029366  886.032391  20.724528  0.180810  0.590162  0.172312
21590  1755.639043  389.388507  20.685948  0.113060  2.315165  0.120375
21591  1363.530399  1279.195860  21.289806  0.189583  1.468900  0.407442
21592  1384.963766  825.655184  20.438832  0.215020  0.367784  0.129584
21593  1623.092689  1529.009222  20.582176  0.111646  0.831556  0.251057
21596  1924.322974  388.038105  20.506546  0.112627  1.035621  0.102076
21597  1640.296264  1986.541535  20.388432  0.140081  0.629712  0.133207
21599  1165.674118  2011.144691  20.081425  0.118342  0.643347  0.119190
21602  1311.902188  182.147780  19.772159  0.091057  1.060464  0.182020
21604  577.616768  1392.931376  20.118377  0.080660  0.544824  0.168771
21605  1375.132171  24.374603  19.599147  0.124360  0.180052  0.097255
21607  851.517848  325.248090  20.425700  0.176043  1.285156  0.095090
21608  854.282166  1681.104475  20.436808  0.110038  0.952063  0.194094
21609  513.036491  623.341513  19.948284  0.239850  0.467237  0.082836
21610  473.774317  767.102662  20.984976  0.128131  1.043906  0.204366
21611  518.248497  1904.572286  20.620437  0.179125  1.053693  0.093932
21613  1193.176706  1864.512639  20.871967  0.282039  1.468026  0.312753
21615  1967.352328  1507.772975  20.629814  0.197012  0.993731  0.126168
21616  750.694545  605.964860  20.476601  0.363483  1.147080  0.102179
21617  1433.817574  620.228395  18.539027  0.138153  0.056209  0.122331
21619  886.550834  1133.414061  20.536240  0.127098  0.956962  0.114165
21622  1663.266671  1077.643619  19.694741  0.122748  0.545170  0.083959
21624  968.319633  2014.508413  20.639691  0.238651  1.032502  0.103082
21625  1439.647609  783.688979  20.602473  0.154860  1.485462  0.160710
21630  928.271250  717.453302  21.287377  0.302385  1.525880  0.152360
21631  277.923165  650.078407  20.544727  0.163555  0.856430  0.152761
21637  386.415763  1044.026133  19.949053  0.185385  0.704756  0.101833
21638  501.701412  1683.384018  19.375418  0.171570  0.041523  0.131915
21639  1253.678302  1818.209454  20.695266  0.111647  0.981235  0.134196
21640  846.793391  1869.582198  20.850430  0.176718  0.860709  0.149623
21641  948.394172  1832.677957  18.165739  0.076865  -0.250470  0.164043
21643  1405.898999  1657.862250  20.659319  0.286326  1.099845  0.168210
21646  746.119490  1530.399416  18.516423  0.062868  -0.270023  0.060731
21647  134.719040  743.102856  20.759790  0.330432  1.455949  0.128026
21648  694.438747  1748.200876  20.826120  0.277121  1.469647  0.187714
21650  1912.471040  1540.123057  20.674338  0.106438  1.541625  0.214149
21651  894.429433  645.309343  19.138531  0.097872  -0.177304  0.076379
21653  1563.558313  189.037207  20.080227  0.136659  0.759097  0.097148
21659  1321.958905  1877.282066  20.522028  0.197183  1.322670  0.131950
21661  1384.123759  624.741902  20.517251  0.104744  1.042314  0.295994
21662  1143.596294  1096.777745  18.929421  0.119497  -0.040528  0.100203
21663  1168.322090  1567.905288  18.201468  0.069522  -0.332948  0.050855
21667  625.878541  1717.525939  20.943562  0.126071  1.075681  0.117341
21668  727.195975  1608.490972  21.459768  0.151096  1.493484  0.135093
21669  779.850243  268.486615  20.793665  0.263741  1.545576  0.198056
21671  1590.161149  1096.067527  21.251265  0.200911  2.080687  0.134856
21673  1013.871647  199.247889  19.068453  0.106746  0.034028  0.057719
21676  767.859185  1535.445811  20.227987  0.117342  0.881913  0.176638
21677  24.164916  1028.743057  20.702097  0.125613  1.149612  0.311688
21678  1085.746978  143.280996  19.886886  0.125273  0.298917  0.076107
21680  715.748122  80.205017  20.762884  0.200861  1.275708  0.204910
21682  938.829114  401.406910  20.742519  0.207472  2.719809  0.224100
21683  725.704547  846.715416  20.857855  0.278941  1.049217  0.139622
21687  28.634048  943.452154  19.494402  0.108657  0.388130  0.096771
21688  1451.735065  171.077460  20.819363  0.232909  1.224589  0.177982
21692  1976.960337  1607.907450  20.703592  0.264295  1.186779  0.228609
21693  1679.612202  1968.272997  18.491185  0.094140  -0.331875  0.125893
21695  164.731080  1775.045351  20.320719  0.163725  0.824684  0.262593
21696  719.998078  1082.260458  19.187553  0.081634  -0.131366  0.167457
21699  509.436925  1946.478984  21.032069  0.182356  1.128932  0.126068
21703  1103.501903  1670.981844  20.724250  0.233202  1.093323  0.120148
21705  774.982055  982.386642  20.854250  0.356957  0.725291  0.100080
21706  390.914158  1270.831602  19.851612  0.084704  0.149342  0.198437
21707  1230.376366  1871.110851  19.286337  0.110352  -0.011368  0.064666
21711  106.997008  717.315799  21.152277  0.181384  1.154770  0.214953
21713  1655.090666  62.299498  21.286975  0.207731  1.868616  0.266958
21714  393.102934  706.707435  20.971690  0.306883  1.106286  0.163245
21715  1097.058776  1974.046870  21.611657  0.178707  2.076068  0.418352
21716  734.838406  453.785018  20.615592  0.131288  0.993416  0.127084
21717  1452.663042  1989.897457  20.997140  0.290248  2.279625  0.153125
21718  1094.573485  510.356231  20.978086  0.160108  1.840516  0.147376
21723  639.615898  733.440727  21.028280  0.194548  1.766859  0.149519
21726  514.594380  5.654688  20.347986  0.189091  0.943981  0.153934
21727  1739.969438  739.248501  21.366850  0.145812  2.059345  0.225226
21729  441.309033  1710.460899  21.125542  0.142508  1.480419  0.128859
21730  921.464903  759.893965  20.541351  0.262192  0.454666  0.104713
21731  1745.624509  203.706148  20.620805  0.179616  0.701038  0.126953
21732  1704.427653  77.623975  20.961307  0.219065  1.031866  0.222937
21734  1520.750954  760.843245  19.011394  0.099620  -0.541191  0.188443
21736  1590.846975  700.676600  21.224437  0.133437  1.554362  0.200078
21737  1656.199067  441.732508  20.954641  0.185110  0.986358  0.139027
21738  448.911562  534.254889  21.248780  0.120794  1.370330  0.122717
21741  1211.723260  251.758904  18.339174  0.077311  -0.250519  0.052484
21742  830.857355  361.653984  20.173403  0.102542  0.559016  0.113057
21743  591.618331  966.192219  20.764830  0.176341  1.484921  0.214394
21744  1890.731461  1044.250824  21.194567  0.174760  1.376130  0.250432
21746  622.723916  1252.130919  21.005496  0.164409  1.278760  0.114050
21750  119.023888  1852.711203  20.300289  0.134436  0.620430  0.207911
21752  1116.026461  127.103195  21.312008  0.113793  0.201067  0.376407
21753  462.324210  1183.829123  21.259554  0.227813  1.503138  0.254046
21756  1962.881748  329.607407  20.862947  0.169511  0.768794  0.125238
21763  1691.208324  1867.232841  21.315640  0.120838  0.763265  0.213011
21764  520.060990  428.605541  21.006117  0.217184  0.499291  0.143270
21765  925.094792  1915.760374  19.171802  0.151764  -0.329738  0.108754
21778  1897.964038  1114.845328  20.836326  0.130905  0.372584  0.163541
21792  1661.937611  1181.159381  20.643468  0.129822  1.105583  0.233370
21795  1147.259871  459.369870  18.754296  0.106351  -0.279172  0.054355
21800  1715.604903  1469.807841  21.081389  0.242248  0.920337  0.119538
21808  950.791879  1548.475005  21.082847  0.303685  1.257053  0.209290
21812  1541.341840  900.639108  20.155238  0.221871  0.308668  0.187290
21823  1643.547745  1671.129308  21.152314  0.214347  0.329659  0.370458
21826  1423.900241  1381.258953  20.314007  0.136984  0.653275  0.103524
21832  1143.118986  291.697657  20.701507  0.399345  0.519155  0.133916
21833  491.394553  477.099669  20.516445  0.197702  0.789095  0.121487
21848  159.012074  1632.667016  21.235811  0.135342  0.791058  0.211738
21852  2034.916454  1862.179838  20.308813  0.269767  0.633077  0.126792
21854  864.280679  606.465209  21.574020  0.381564  1.464621  0.237130
21863  265.228760  995.638155  19.059682  0.098855  -0.324244  0.076097
21871  1846.446080  1031.080854  21.158509  0.175290  1.094700  0.148207
21875  1849.652939  941.879177  21.013407  0.123954  0.713563  0.193874
21876  135.627024  437.304874  20.910588  0.204213  0.776575  0.100251
21877  223.040184  1458.601176  19.896131  0.153489  0.333324  0.126707
21883  1211.879392  1089.149371  20.764335  0.262609  0.647527  0.199850
21886  475.185076  647.974547  21.253924  0.143792  1.736206  0.234021
21887  847.636606  787.933260  20.453481  0.215064  0.409207  0.115612
21889  1370.111398  140.839131  20.042098  0.082564  -0.085778  0.110208
21891  124.104295  1963.901347  18.485042  0.075851  -0.493702  0.059926
21895  523.515479  1160.596712  19.056429  0.125441  -0.189913  0.082547
21902  1934.344741  1857.425415  19.448694  0.067191  -0.131470  0.111135
21905  1205.058017  1541.502085  20.141411  0.152537  0.182990  0.096612
21906  1497.509714  1946.798536  21.586234  0.398036  1.191334  0.148845
21913  2029.019833  171.147211  21.057372  0.303825  0.945963  0.120665
21919  1065.738876  843.929250  20.399678  0.176430  0.673874  0.154402
21921  1508.156344  1707.941744  21.435869  0.214546  1.547652  0.169707
21923  1176.734094  1633.086646  20.748847  0.125792  0.819667  0.148363
21926  1544.014392  1197.426000  20.693008  0.145055  0.574440  0.184271
21933  1710.022533  151.243964  21.299346  0.192303  1.573194  0.217788
21936  1099.813960  282.640720  20.533941  0.128307  0.564735  0.149765
21940  791.753422  274.093476  21.162741  0.185713  1.318628  0.199670
21942  950.070780  1996.884412  19.777950  0.158485  0.117322  0.177207
21952  1449.447859  21.235144  19.665202  0.074336  -0.142611  0.263025
21955  297.507301  1406.314466  20.557108  0.211896  0.369075  0.290929
21956  707.332941  1857.042610  21.613326  0.416475  1.482251  0.201876
21957  300.581923  1326.167035  20.505202  0.225969  0.140308  0.130721
21960  1288.877457  1343.756162  20.185987  0.187157  0.089108  0.222411
21970  386.771870  108.506127  20.879142  0.166273  0.871966  0.319162
21984  1370.254498  1730.372655  18.807172  0.093890  -0.424960  0.089920
21999  1308.237912  500.268121  19.537713  0.080653  0.004638  0.107123
22005  378.584012  671.455392  20.992558  0.261098  1.075460  0.279757
22006  1053.575069  1830.889817  21.868791  0.327164  2.753056  0.199944
22008  579.701295  1649.918283  20.637367  0.203441  0.737740  0.113497
22013  292.995826  1853.002359  19.908024  0.165508  0.466612  0.165999
